order_id,order_date,customer_id,product_id,store_id,region,sales_channel,quantity,unit_price,discount,payment_method,order_status
O100320,20-12-2025,C6364,P1205,S220,South,Store,4,3522,349,Debit Card,Completed
O100321,27-05-2025,C5312,P1081,S203,East,Online,-1,11888,0,UPI,Completed
O100322,29-06-2024,,P1143,S241,South,Online,2,8850,0,Debit Card,Completed
O100323,13-08-2024,C6053,P1120,S242,North,Store,5,20523,0,Cash,Cancelled
O100324,09-02-2024,C6967,P1120,S242,North,Store,1,20523,0,Debit Card,Completed
O100325,15-08-2025,C6060,P1014,S224,East,Store,4,6858,0,Cash,Completed
O100326,09-09-2024,C5703,P1284,S217,West,Online,1,13277,0,UPI,Completed
O100327,11-07-2024,C5053,P1063,S207,North,Store,2,17739,0,Credit Card,Completed
O100328,05-05-2024,C5433,P1120,S215,East,Online,3,20523,0,UPI,Completed
O100329,08-08-2025,C5332,P1114,S225,South,Store,3,15114,256,Debit Card,Completed
O100330,05-03-2024,C5890,P1154,S245,East,Store,3,16309,411,Credit Card,Completed
O100331,23-11-2024,C5318,P1202,S247,North,Online,5,15754,384,Debit Card,Completed
O100332,11-02-2024,C5609,P1182,S226,North,Store,3,18616,0,Credit Card,Cancelled
O100333,09-06-2025,C5779,P1224,S217, WEST ,online,5,21622,0,Cash,Completed
O100334,04-05-2024,C6610,P1107,S223,West,Store,5,7054,0,Debit Card,Completed
O100335,04-01-2025,C6134,P1130,S242,North,Store,5,9394,331,Cash,Cancelled
O100336,26-06-2025,C6002,P1205,S215,East,Store,3,3522,0,UPI,Completed
O100337,14-02-2025,C5524,P1141,S239,West,Online,4,5607,0,UPI,Completed
O100338,18-06-2025,C5756,P1201,S213,North,Online,4,6002,0,Debit Card,Completed
O100339,09-11-2024,C6147,P1071,S200,West,Online,2,5086,0,Debit Card,Completed
O100340,04-05-2025,C5035,P1173,S237,North,Online,2,7396,0,Cash,Completed
O100341,11-12-2025,C6898,P1096,S233,NortH,OnlinE,5,16951,0,UPI,Completed
O100342,22-01-2025,C6198,P1239,S211,West,Store,1,20434,161,Cash,Completed
O100343,27-11-2024,C6456,P1254,S218,North,Store,2,18521,0,Debit Card,Completed
O100344,19-05-2025,C6826,P1047,S249,EasT,Online,4,6278,0,Debit Card,Cancelled
O100345,13-04-2025,C5083,P1136,S246,North,Store,2,3271,0,Debit Card,complete
O100346,09-04-2024,C6071,P1179,S204,North,Online,3,19591,0,UPI,Cancelled
O100347,02-08-2024,C5330,P1014,S203,East,Online,4,6858,0,Credit Card,Completed
O100348,20-10-2025,C5350,P1265,S211,West,Online,2,11992,0,Debit Card,Completed
O100349,06-01-2024,C5798,P1174,S226,NORTh,Online,2,21347,0,Debit Card,Cancelled
O100350,12-07-2024,C5225,P1163,S206,South,Store,2,11924,0,UPI,Completed
O100351,18-06-2024,C6483,P1292,S240,North,Store,4,23214,0,Cash,Completed
O100352,26-08-2024,C6374,P1289,S235,North,Store,3,16378,0,Debit Card,Completed
O100353,24-08-2025,C6147,P1114,S204,North,StoRE,1,15114,0,Debit Card,Cancelled
O100354,17-11-2025,C6942,P1266,S238,East,Store,1,15728,443,Cash,Completed
O100355,10-03-2024,C5598,P1254,S218,North,Online,5,18521,97,Debit Card,Cancelled
O100356,21-09-2024,C5137,P1226,S215,East,Store,1,19224,0,Debit Card,Completed
O100357,11-07-2025,C6864,P1173,S225,South,Online,3,7396,0,UPI,Completed
O100358,12-04-2024,C5273,P1089,S230,East,Online,5,18424,0,Debit Card,Completed
O100359,03-05-2024,C5471,P1206,S214,West,Online,1,21502,0,Credit Card,Completed
O100360,11-10-2025,C6261,P1105,S222,East,Online,1,-10648,83,UPI,Completed
O100361,23-04-2024,C5348,P1089,S233,North,Store,4,18424,0,UPI,Completed
O100362,18-12-2025,C6815,P1067,S238,East,Online,1,18554,0,UPI,Completed
O100363,08-10-2024,C5607,P1186,S208,East,Online,3,14983,0,Credit Card,Completed
O100364,14-05-2025,C5309,P1282,S208,East,Store,2,19507,263,UPI,Completed
O100365,31-08-2024,C6683,P1245,S226,North,Store,4,3373,0,Cash,Completed
O100366,06-03-2025,C6905,P1042,S230,East,Store,4,20007,0,Cash,Completed
O100367,01-12-2024,C6128,P1239,S229,South,Online,5,20434,231,UPI,Cancelled
O100368,09-12-2025,C5036,P1018,S231,North,Online,1,14106,0,Debit Card,Cancelled
O100369,31-03-2025,C5894,P1225,S247,North,Online,5,14610,0,Credit Card,Cancelled
O100370,04-02-2025,C5131,P1161,S202,East,Store,5,23914,0,Cash,Completed
O100371,14-12-2024,C6455,P1262,S210,North,Store,5,11478,0,Credit Card,Completed
O100372,12-05-2025,C6204,P1180,S211,West,Store,3,6796,426,UPI,Cancelled
O100373,01-07-2024,C5340,P1149,S228,South,Online,5,12341,0,Credit Card,Completed
O100374,20-07-2025,C6190,P1057,S243,South,Store,1,12244,0,Credit Card,Completed
O100375,30-12-2024,C6729,P1197,S237,North,Online,2,16495,104,Cash,Completed
O100376,02-10-2025,C6469,P1268,S204,North,Store,3,5770,0,Debit Card,Completed
O100377,21-07-2025,C5491,P1129,S240,North,Online,5,5589,366,UPI,Cancelled
O100378,21-02-2025,C5668,P1120,S214,West,Store,1,20523,497,Debit Card,Completed
O100379,07-01-2024,C5238,P1276,S235,North,Online,2,17692,0,Debit Card,Completed
O100380,31-01-2025,C5727,P1012,S218,North,Store,4,20263,488,Debit Card,Completed
O100381,07-09-2024,C5668,P1078,S223,West,Online,3,23389,0,Cash,Completed
O100382,20-01-2025,C5850,P1242,S203,East,Store,4,13862,0,Debit Card,Cancelled
O100383,22-04-2025,C5329,P1026,S217,West,Online,5,5942,401,Debit Card,Completed
O100384,23-08-2024,C6300,P1210,S236,West,Online,5,6616,0,Credit Card,Cancelled
O100385,11-12-2024,C6754,P1199,S213,North,Online,4,17589,0,Cash,Completed
O100386,05-02-2024,C5658,P1125,S226,North,Online,3,8150,0,Credit Card,Cancelled
O100387,31-03-2025,C6320,P1155,S237,North,Online,2,15032,91,Debit Card,Cancelled
O100388,04-08-2025,C6168,P1073,S247,North,Online,2,5249,0,Debit Card,Completed
O100389,12-10-2024,C5966,P1299,S227,North,Store,1,17937,232,UPI,Completed
O100390,27-09-2024,C5117,P1294,S243,south, STORE ,5,16364,0,UPI,Completed
O100391,26-08-2024,C6637,P1228,S213,North,Store,4,13342,0,UPI,Cancelled
O100392,25-05-2024,C6181,P1101,S241,South,Store,4,17061,0,Credit Card,Cancelled
O100393,05-11-2025,C5925,P1208,S227,North,Store,1,11265,0,Debit Card,Completed
O100394,25-11-2025,C6969,P1212,S233,North,Online,2,21743,0,UPI,Completed
O100395,09-08-2024,C5471,P1190,S236,West,Online,5,22649,0,Debit Card,Completed
O100396,29-04-2025,C6704,P1007,S203,East,Online,2,15969,0,Cash,Completed
O100397,01-08-2025,C5508,P1169,S206,South,Store,1,5160,0,Cash,Completed
O100398,07-11-2024,C6902,P1161,S216,East,Store,1,23914,0,UPI,Completed
O100399,25-12-2025,C6644,P1118,S247,North,Online,4,23140,257,UPI,Cancelled
O100400,29-02-2024,C5667,P1161,S236,West,Online,4,23914,0,Cash,Completed
O100401,10-04-2024,C6507,P1096,S243,South,Online,5,16951,0,Credit Card,Completed
O100402,28-07-2024,C6379,P1181,S220,South,Online,4,4623,0,UPI,Completed
O100403,22-10-2025,C6337,P1075,S229,South,Online,1,19286,0,Cash,Completed
O100404,27-06-2025,C6894,P1165,S218,North,Online,4,21855,0,UPI,Completed
O100405,16-08-2025,C6525,P1197,S203,East,Store,3,16495,0,Debit Card,Completed
O100406,18-04-2024,C6543,P1021,S211,West,Store,2,11470,0,Credit Card,Completed
O100407,13-11-2024,C5986,P1260,S241,South,Online,5,1933,0,UPI,Completed
O100408,01-08-2025,C6436,P1227,S248,West,Store,4,5382,0,Cash,Cancelled
O100409,06-01-2024,C6028,P1217,S247,North,Store,2,9870,0,Cash,Completed
O100410,10-03-2025,C5102,P1206,S216,East,Store,1,21502,319,UPI,Completed
O100411,10-02-2024,C6009,P1212,S227,North,Online,4,21743,0,Cash,Completed
O100412,27-07-2024,C5186,P1280,S209,West,Online,2,17740,0,Cash,Completed
O100413,11-11-2025,C5199,P1135,S232,North,Store,4,18707,87,Debit Card,Completed
O100414,14-07-2025,C6737,P1173,S231,North,Online,1,7396,0,Credit Card,Completed
O100415,04-01-2025,C5656,P1163,S205,South,Store,1,11924,167,Cash,Completed
O100416,20-08-2025,C5269,P1170,S247,North,Store,2,13196,0,Credit Card,Completed
O100417,10-07-2025,C5984,P1070,S225,South,Store,2,3836,0,Credit Card,Completed
O100418,07-03-2024,C6085,P1263,S211,West,Online,2,7564,0,Cash,Completed
O100419,24-04-2025,C5340,P1092,S231,North,Online,2,9784,0,Credit Card,Completed
O100420,17-06-2024,C6879,P1103,S201,South,Store,5,19689,0,Cash,Completed
O100421,01-09-2024,C5417,P1115,S247,North,Online,4,20308,0,Debit Card,Completed
O100422,21-12-2025,C6067,P1082,S209,West,Store,5,8487,0,UPI,Completed
O100423,03-04-2024,C6808,P1223,S237,North,Online,5,4729,0,Credit Card,Completed
O100424,14-10-2024,C6389,P1171,S211,West,Store,4,20278,0,UPI,Completed
O100425,10-06-2024,C6504,P1234,S208,East,Online,4,5302,365,Cash,Completed
O100426,10-12-2024,C5342,P1296,S233,North,Online,1,10596,0,Cash,Completed
O100427,27-10-2025,C5745,P1012,S226,North,Store,2,20263,0,Debit Card,Cancelled
O100428,07-05-2025,C6404,P1176,S238,East,Store,3,14974,390,Cash,Completed
O100429,26-10-2025,C6719,P1294,S209,West,Store,1,16364,0,UPI,Completed
O100430,07-01-2024,C5884,P1132,S217,West,Online,3,19210,0,Debit Card,Cancelled
O100431,08-01-2025,C6624,P1016,S232,North,Store,2,11602,393,UPI,Completed
O100432,23-05-2024,C5535,P1052,S247,North,Store,2,13741,117,Credit Card,Cancelled
O100433,11-05-2025,C6769,P1234,S212,West,Online,4,5302,0,UPI,Completed
O100434,23-12-2025,C6321,P1198,S238,East,Store,1,834,0,Debit Card,Completed
O100435,28-01-2025,C5328,P1216,S207,North,Online,2,19992,0,Cash,Completed
O100436,14-03-2024,C5641,P1288,S237,North,Online,3,10267,0,Debit Card,Completed
O100437,15-11-2024,C6134,P1107,S229,South,Store,1,7054,0,Credit Card,Completed
O100438,05-01-2024,C5659,P1058,S202,East,Store,4,16157,0,UPI,Completed
O100439,26-11-2025,C5162,P1009,S231,north, ONLINE ,-2,15817,0,Cash,Completed
O100440,25-08-2024,C5922,P1143,S205,SouTH,Store,3,8850,0,Cash,Completed
O100441,10-06-2024,C5378,P1289,S235,North,Store,5,16378,0,UPI,Completed
O100442,04-08-2024,C5075,P1233,S245,East,Online,2,12833,0,UPI,shipped
O100443,01-12-2024,C5883,P1146,S213,North,Store,3,13303,160,Debit Card,Completed
O100444,17-11-2024,C6311,P1077,S229,South,Store,4,5894,457,Credit Card,Cancelled
O100445,02-11-2025,C5670,P1155,S218,North,Online,1,15032,0,Cash,Cancelled
O100446,25-03-2025,C5140,P1126,S249,East,Online,1,13666,0,UPI,Cancelled
O100447,08-04-2025,C5060,P1141,S224,East,Store,5,5607,0,Debit Card,Completed
O100448,03-10-2025,C6671,P1242,S200,West,Online,1,13862,0,Credit Card,Completed
O100449,29-10-2025,C5939,P1060,S209,West,Store,4,10490,0,Credit Card,Completed
O100450,06-12-2025,C5899,P1164,S220,South,Store,3,5775,322,UPI,Completed
O100451,16-11-2024,C6464,P1073,S218,North,Store,2,5249,0,Debit Card,Completed
O100452,17-12-2024,C5066,P1002,S234,East,Online,1,21479,0,Debit Card,Completed
O100453,25-07-2025,C5788,P1285,S232,North,Online,4,20596,0,UPI,Completed
O100454,24-02-2024,C5652,P1291,S215,East,Online,3,12542,0,Cash,Cancelled
O100455,10-03-2024,C5277,P1090,S234,East,Online,2,6496,0,Cash,Completed
O100456,10-09-2024,C5437,P1121,S218,North,Online,4,12001,0,Debit Card,Completed
O100457,16-12-2024,C5153,P1153,S227,North,Online,2,14011,0,Cash,shipped
O100458,26-10-2024,C6086,P1210,S214,West,Store,3,6616,0,Debit Card,Cancelled
O100459,25-09-2025,C6649,P1250,S228,South,Online,1,4746,421,Cash,Completed
O100460,23-06-2025,C6473,P1209,S209,West,Online,5,14912,120,Debit Card,Completed
O100461,09-09-2024,C5429,P1207,S217,West,Online,5,17879,0,Credit Card,Completed
O100462,25-02-2025,C6167,P1248,S219,North,Online,3,13480,0,Debit Card,Completed
O100463,01-08-2025,C5060,P1082,S242,North,Store,2,8487,427,Credit Card,Cancelled
O100464,20-03-2025,C6573,P1156,S248,West,Online,5,14997,100,UPI,Cancelled
O100465,26-02-2025,C6218,P1021,S228, SOUTH ,online,5,11470,204,UPI,Cancelled
O100466,13-09-2024,C6100,P1162,S201,South,Online,1,8893,0,Credit Card,Completed
O100467,27-08-2024,C6589,P1087,S213,North,Store,3,5062,0,Credit Card,Cancelled
O100468,01-07-2024,C5616,P1189,S213,North,Online,3,23820,0,Cash,Completed
O100469,21-10-2025,C6294,P1240,S211,West,Online,4,9126,0,Debit Card,Completed
O100470,16-08-2024,C6828,P1059,S205,South,Store,3,10909,0,Credit Card,Completed
O100471,27-07-2025,C5786,P1021,S204,North,Store,5,11470,0,Cash,Completed
O100472,22-07-2024,C5473,P1104,S216,East,Store,3,18741,440,Cash,Completed
O100473,18-04-2024,C6173,P1210,S209,West,Online,1,6616,0,UPI,Completed
O100474,24-08-2024,C5916,P1133,S229,South,Online,5,14458,0,UPI,Cancelled
O100475,22-12-2024,C5503,P1131,S220,South,Online,1,20406,0,Debit Card,Completed
O100476,20-10-2024,C5075,P1109,S213,north, STORE ,5,5046,0,Debit Card,Completed
O100477,24-01-2025,C6332,P1034,S227,North,Store,2,9778,369,UPI,Completed
O100478,13-04-2025,C6728,P1148,S221,North,Store,2,10231,0,Credit Card,Cancelled
O100479,06-12-2024,C6047,P1074,S247,North,Online,2,5321,0,Debit Card,Completed
O100480,04-10-2024,C5774,P1252,S218,North,Online,3,17202,453,Credit Card,Cancelled
O100481,25-11-2025,C6692,P1060,S246,North,Online,1,10490,0,Credit Card,Cancelled
O100482,14-09-2025,C5396,P1251,S237,north, ONLINE ,4,8279,0,Debit Card,Completed
O100483,03-02-2025,C5023,P1142,S207,North,Store,5,11011,0,UPI,Cancelled
O100484,30-09-2024,C6848,P1018,S206,South,Store,3,14106,0,Debit Card,Cancelled
O100485,29-03-2025,C5314,P1161,S249,East,Online,4,23914,0,Debit Card,Completed
O100486,19-05-2024,C5606,P1144,S206,South,Store,1,21604,0,UPI,Completed
O100487,06-08-2025,C6205,P1105,S218,North,Online,1,10648,0,Debit Card,Cancelled
O100488,13-08-2024,C6692,P1039,S210,North,Online,4,3162,0,UPI,Cancelled
O100489,21-10-2024,C6941,P1171,S221,North,Store,4,20278,0,UPI,Cancelled
O100490,06-05-2025,C6634,P1192,S227,North,Store,4,20500,138,Debit Card,Completed
O100491,26-11-2025,C6392,P1097,S248,West,Online,5,8915,0,Credit Card,Completed
O100492,30-05-2025,C6229,P1013,S211,West,Store,5,18762,0,Cash,Completed
O100493,18-05-2024,C6033,P1090,S233,North,Store,3,6496,0,Debit Card,Completed
O100494,07-01-2024,C6172,P1226,S247,North,Store,5,19224,0,Cash,Completed
O100495,16-08-2025,C5578,P1125,S211,West,Store,3,8150,0,Cash,Cancelled
O100496,08-07-2024,C5560,P1019,S229,South,Store,3,11005,0,Credit Card,Completed
O100497,12-06-2025,C5124,P1293,S201,South,Online,5,19741,0,Debit Card,Completed
O100498,20-12-2025,C5725,P1081,S212,West,Store,5,11888,0,UPI,Completed
O100499,04-07-2024,C6563,P1083,S242,North,Online,5,7188,192,Cash,Cancelled
O100500,22-03-2025,C5432,P1210,S235,north,online,1,6616,384,UPI,Completed
O100501,19-12-2025,C5182,P1246,S237,North,Store,3,22713,0,Cash,Cancelled
O100502,21-01-2025,C5712,P1275,S228,south, STORE ,3,22022,190,Cash,Completed
O100503,30-03-2024,,P1101,S241,South,Store,1,17061,354,Credit Card,Completed
O100504,16-04-2025,C6567,P1021,S225,South,Online,3,11470,247,Cash,Completed
O100505,08-02-2024,C6165,P1178,S241,South,Store,2,8635,0,UPI,Completed
O100506,03-08-2024,C6861,P1113,S206,South,Store,4,2267,0,UPI,Cancelled
O100507,30-11-2024,C6955,P1291,S225,South,Store,3,12542,0,UPI,Cancelled
O100508,24-08-2024,C5446,P1090,S215,East,Online,2,6496,0,Credit Card,Completed
O100509,24-04-2024,C6225,P1226,S222,East,Online,2,19224,0,Debit Card,Completed
O100510,26-08-2024,C6842,P1077,S220,South,Store,2,-5894,0,UPI,Completed
O100511,06-08-2024,C5283,P1229,S234,East,Store,1,23069,0,Debit Card,Completed
O100512,09-04-2024,C5249,P1131,S247,North,Store,5,20406,0,Cash,Cancelled
O100513,21-05-2025,C6025,P1003,S200,West,Online,3,1494,0,Debit Card,Completed
O100514,05-08-2024,C5280,P1239,S212,West,Online,5,20434,0,Debit Card,Completed
O100515,29-06-2024,C5236,P1162,S240,North,Online,3,8893,135,Cash,Completed
O100516,06-09-2024,C6992,P1033,S246,North,Online,5,16111,0,Cash,Completed
O100517,27-11-2025,C5663,P1150,S218,North,Store,5,7422,0,Cash,Cancelled
O100518,11-12-2025,C5670,P1159,S227,North,Online,3,18152,389,Credit Card,Completed
O100519,16-01-2024,C5395,P1073,S240,North,Store,5,5249,149,Debit Card,Completed
O100520,21-03-2025,C6436,P1134,S223,West,Online,3,8636,0,Cash,Completed
O100521,24-02-2025,C6308,P1229,S222,East,Store,4,23069,0,Cash,Completed
O100522,11-06-2024,C6928,P1025,S205,South,Store,3,8362,312,Cash,Cancelled
O100523,16-07-2025,C5608,P1091,S209,West,Online,4,12784,0,Credit Card,Cancelled
O100524,06-05-2025,C5040,P1272,S217,West,Store,3,21727,0,Debit Card,Completed
O100525,04-04-2024,C6080,P1216,S238, EAST , ONLINE ,4,19992,0,Credit Card,Cancelled
O100526,30-08-2024,C5364,P1156,S208,East,Online,2,14997,0,Cash,Completed
O100527,25-11-2025,C5804,P1052,S222,East,Online,1,13741,0,UPI,Cancelled
O100528,26-01-2025,C6513,P1212,S204,North,Online,3,21743,0,Cash,Completed
O100529,13-08-2025,C5290,P1234,S210,North,Store,5,5302,0,Cash,Completed
O100530,11-03-2025,C6631,P1026,S210,North,Online,5,5942,0,Cash,Completed
O100531,29-02-2024,C5961,P1238,S237,North,Online,1,18960,0,UPI,Cancelled
O100532,17-11-2024,C6279,P1043,S237,North,Store,2,10110,0,UPI,Completed
O100533,11-02-2024,C5458,P1154,S249,East,Store,2,16309,0,UPI,Completed
O100534,03-07-2025,C6928,P1063,S222,East,Store,3,17739,302,Cash,Completed
O100535,18-12-2025,C5345,P1031,S228,South,Store,5,6951,95,Credit Card,Completed
O100536,22-10-2025,C6949,P1224,S247,North,Store,3,21622,0,Credit Card,Completed
O100537,19-06-2025,C5359,P1103,S205,South,Online,3,19689,465,Debit Card,Completed
O100538,09-06-2024,C6821,P1060,S234,East,Online,1,10490,0,Debit Card,Cancelled
O100539,22-10-2025,C5482,P1258,S213,North,Online,1,21780,344,Cash,Completed
O100540,16-12-2025,C5213,P1154,S238,East,Store,3,16309,0,Cash,Cancelled
O100541,08-04-2024,C6152,P1242,S219,North,Online,1,13862,0,UPI,Cancelled
O100542,18-11-2024,C5256,P1252,S233,North,Online,3,17202,0,Cash,Completed
O100543,28-02-2024,C6951,P1082,S248,West,Store,5,8487,0,Credit Card,Completed
O100544,13-09-2025,C5629,P1213,S227,North,Online,2,14282,0,Debit Card,Completed
O100545,12-01-2024,C6676,P1270,S211,West,Online,3,19833,0,Debit Card,Completed
O100546,15-03-2024,C5789,P1033,S203,East,Online,2,16111,265,UPI,Completed
O100547,13-03-2025,C5026,P1161,S246,North,Online,4,23914,0,Cash,Completed
O100548,03-03-2025,C6394,P1265,S210,North,Store,1,11992,0,Debit Card,Completed
O100549,10-10-2025,C6166,P1214,S244,East,Online,3,10921,160,UPI,Completed
O100550,29-10-2024,C6975,P1008,S221,North,Online,4,11489,454,Credit Card,Cancelled
O100551,06-11-2024,C6847,P1038,S217,West,Store,2,22462,0,Cash,Completed
O100552,22-07-2024,C5223,P1044,S245,East,Online,5,11357,411,Debit Card,Completed
O100553,19-12-2024,C6350,P1293,S215,East,Online,2,19741,0,Credit Card,Cancelled
O100554,01-07-2025,C6286,P1110,S222,East,Store,1,5745,414,UPI,Completed
O100555,03-06-2024,C6833,P1271,S239,West,Store,1,14975,0,Debit Card,Completed
O100556,25-04-2025,C6166,P1177,S221,North,Store,4,4568,0,Debit Card,Cancelled
O100557,08-03-2025,C6415,P1228,S243,South,Store,2,13342,0,Debit Card,Completed
O100558,26-04-2024,C5051,P1218,S223,West,Store,1,15354,0,Debit Card,Cancelled
O100559,20-02-2025,C5737,P1253,S207,North,Store,2,20605,0,Debit Card,Completed
O100560,28-09-2024,C6154,P1128,S205,South,Store,1,10078,51,Cash,Completed
O100561,25-08-2024,C5472,P1090,S210,North,Store,1,6496,0,Debit Card,Completed
O100562,26-09-2025,C5889,P1130,S229,South,Online,5,9394,0,UPI,Completed
O100563,31-10-2025,C5014,P1289,S209,West,Online,3,16378,355,Credit Card,Cancelled
O100564,09-02-2025,C6187,P1068,S210,North,Store,3,11524,0,Credit Card,Cancelled
O100565,08-01-2025,C6152,P1112,S217,West,Store,5,14915,239,Debit Card,Completed
O100566,20-11-2025,C6028,P1219,S235,North,Online,2,11028,0,UPI,Completed
O100567,02-01-2025,C6330,P1087,S213,North,Online,1,5062,500,Cash,Completed
O100568,10-11-2024,C5361,P1232,S238,East,Online,1,4324,0,Cash,Cancelled
O100569,11-06-2024,C5330,P1062,S238,East,Online,2,17006,0,Debit Card,Completed
O100570,22-05-2025,C6784,P1233,S207,North,Store,1,12833,0,Debit Card,Completed
O100571,02-03-2024,C5671,P1061,S220,South,Store,5,22570,0,Cash,Completed
O100572,28-09-2025,C5872,P1286,S247,North,Store,4,1267,0,Cash,Cancelled
O100573,17-02-2024,C6027,P1214,S241,South,Store,1,10921,0,UPI,Completed
O100574,09-10-2025,C6925,P1118,S215,East,Online,2,23140,0,Cash,Completed
O100575,20-11-2024,C6128,P1217,S225,South,Online,5,9870,107,Credit Card,Completed
O100576,09-02-2025,C5881,P1177,S212,West,Online,-3,4568,0,Cash,Completed
O100577,11-06-2024,C5410,P1233,S223,West,Online,2,12833,0,UPI,Completed
O100578,07-07-2024,C6008,P1276,S216,East,Online,2,17692,0,UPI,Completed
O100579,05-07-2025,C5348,P1091,S219,North,Store,3,12784,0,Credit Card,Cancelled
O100580,15-04-2024,C6559,P1270,S204,North,Store,3,19833,0,Cash,Completed
O100581,26-11-2025,C5861,P1156,S247,North,Online,4,14997,0,Debit Card,Cancelled
O100582,06-12-2024,C5271,P1246,S248,West,Store,-1,22713,0,UPI,Cancelled
O100583,18-12-2025,C5506,P1080,S239,West,Store,5,5303,0,Debit Card,Completed
