transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount,currency,last_updated_ts,total_amount
T000258,2024-06-01,S001,P0010,5,613.22,213.75,INR,2024-05-20 23:56:26.623373985,2852.3500000000004
T000259,2024-12-06,S004,P0023,6,1905.9,299.02,INR,2024-06-30 21:50:35.095527887,11136.380000000001
T000260,2024-11-12,S024,P0015,2,654.32,58.36,INR,2024-02-28 14:42:16.087736845,1250.2800000000002
T000261,2024-01-17,S036,P0076,1,1154.49,123.32,INR,2024-03-12 14:40:59.650921822,1031.17
T000262,2024-01-10,S036,P0017,7,1622.98,57.81,INR,2024-08-07 18:07:16.109295368,11303.050000000001
T000263,2024-05-17,S045,P0082,1,1076.4,258.19,INR,2024-08-16 20:33:32.774829626,818.21
T000264,2024-10-22,S002,P0014,-1,1925.63,5.09,INR,2024-05-04 16:28:36.210012674,-1930.72
T000265,2024-12-26,S028,P0081,6,1703.32,40.57,INR,2024-05-16 12:29:12.936342716,10179.35
T000266,2024-02-24,S026,P0079,2,1849.94,74.36,INR,2024-07-03 18:33:42.907455683,3625.52
T000267,2024-08-04,S023,P0076,8,808.13,231.4,INR,2024-12-09 00:34:53.428489685,6233.64
T000268,2024-05-19,S015,P0016,0,1141.88,188.54,INR,2024-02-24 14:59:31.611215115,-188.54
T000269,2024-12-20,S036,P0032,3,1696.32,116.58,INR,2024-07-20 07:23:01.056143522,4972.38
T000270,2024-11-03,S027,P0023,6,1816.65,47.61,INR,2024-01-22 05:42:38.184052944,10852.29
T000271,2024-11-01,S006,P0034,6,1894.29,96.48,INR,2024-06-16 07:08:17.151104689,11269.26
T000272,2024-06-20,S035,P0098,9,1770.39,223.03,INR,2024-05-24 23:34:44.138946772,15710.48
T000273,2024-05-31,S039,P0016,2,1488.43,114.59,INR,2024-02-29 22:22:59.759404421,2862.27
T000274,2024-04-09,S038,P0034,5,146.01,138.78,INR,2024-02-29 20:36:03.392478466,591.27
T000275,2024-01-21,S035,P0071,1,698.41,182.59,INR,2024-06-13 06:50:40.007613897,515.8199999999999
T000276,2024-11-11,S036,P0033,2,344.98,273.87,INR,2024-02-16 04:58:16.941411018,416.09000000000003
T000277,2024-10-23,S010,P0068,4,394.04,75.03,INR,2024-04-17 14:15:30.905120611,1501.13
T000278,2024-12-30,S030,P0043,4,652.72,134.4,INR,2024-01-26 23:52:21.962031603,2476.48
T000279,2024-12-29,S041,P0064,4,242.01,93.1,INR,2024-04-18 12:17:34.878967524,874.9399999999999
T000280,2024-07-21,S038,P0071,5,561.76,139.86,INR,2024-07-13 19:08:45.464728594,2668.94
T000281,2024-10-07,S029,P0018,8,1918.26,208.94,INR,2024-09-28 12:18:36.007521391,15137.14
T000282,2024-12-10,S043,P0068,2,692.69,144.62,INR,2024-10-30 02:21:50.834935188,1240.7600000000002
T000283,2024-11-06,S039,P0061,-2,403.45,250.36,INR,2024-05-03 07:30:00.946961641,-1057.26
T000284,2024-03-31,S050,P0075,8,1464.77,165.98,INR,2024-12-08 15:51:38.617913246,11552.18
T000285,2024-06-13,S004,P0020,6,1674.16,115.73,INR,2024-03-28 19:52:23.291361094,9929.230000000001
T000286,2024-02-17,S005,P0011,6,696.67,234.7,INR,2024-01-30 09:50:56.102936983,3945.3199999999997
T000287,2024-12-14,S004,P0079,4,629.14,129.4,INR,2024-12-03 15:05:04.819352865,2387.16
T000288,2024-08-09,S036,P0046,9,559.34,154.67,INR,2024-07-16 00:44:25.912527800,4879.39
T000289,2024-03-24,S045,P0064,3,847.2,298.4,INR,2024-05-08 06:04:57.695466280,2243.2000000000003
T000290,2024-09-02,S016,P0081,2,265.74,235.93,INR,2024-11-23 19:27:03.971033812,295.55
T000291,2024-08-13,S025,P0098,2,1371.35,256.54,INR,2024-10-10 03:31:58.440855503,2486.16
T000292,2024-05-10,S014,P0076,0,1662.23,177.86,INR,2024-10-30 20:12:25.042493343,-177.86
T000293,2024-02-11,S011,P0028,7,1361.0,104.46,INR,2024-04-16 16:55:43.018565416,9422.54
T000294,2024-09-02,S029,P0048,-2,900.28,297.38,INR,2024-11-14 19:43:50.191250801,-2097.94
T000295,2024-07-08,S034,P0035,3,649.03,73.21,INR,2024-08-25 04:00:25.027680635,1873.8799999999999
T000296,2024-10-08,S022,P0008,5,877.95,261.85,INR,2024-09-26 09:01:08.054669380,4127.9
T000297,2024-07-08,S014,P0091,-1,905.29,273.39,INR,2024-04-24 00:49:05.768328190,-1178.6799999999998
T000298,2024-11-07,S024,P0022,5,1365.44,245.27,INR,2024-03-30 10:20:09.294020653,6581.93
T000299,2024-07-20,S039,P0024,5,1863.31,34.23,INR,2024-05-28 23:40:12.343609810,9282.32
T000300,2024-07-23,S026,P0066,7,234.11,256.23,INR,2024-07-28 22:51:48.596868515,1382.54
T000301,2024-11-15,S043,P0095,5,1911.37,199.13,INR,2024-08-31 02:02:43.253885984,9357.72
T000302,2024-05-27,S036,P0086,7,1829.38,204.25,INR,2024-06-30 18:10:10.104927301,12601.41
T000303,2024-02-18,S039,P0064,0,323.69,235.96,INR,2024-09-12 02:03:02.355988979,-235.96
T000304,2024-01-11,S016,P0065,7,448.81,147.16,INR,2024-09-15 12:59:04.490736961,2994.51
T000305,2024-10-02,S038,P0014,5,692.03,80.15,INR,2024-08-31 02:48:46.033378601,3379.9999999999995
T000306,2024-08-14,S032,P0025,8,1163.37,172.48,INR,2024-04-01 15:32:05.924473763,9134.48
T000307,2024-09-13,S006,P0100,9,355.5,32.6,INR,2024-06-11 21:50:15.228581190,3166.9
T000308,2024-03-18,S034,P0100,9,480.64,202.44,INR,2024-10-06 11:57:15.603958607,4123.320000000001
T000309,2024-02-19,S008,P0003,1,1815.08,144.88,INR,2024-11-19 17:46:56.131905317,1670.1999999999998
T000310,2024-01-06,S030,P0005,0,307.67,150.7,INR,2024-07-01 22:15:32.701785803,-150.7
T000311,2024-05-07,S027,P0065,8,857.87,55.75,INR,2024-12-26 04:17:12.767672539,6807.21
T000312,2024-08-03,S007,P0054,6,1549.7,12.38,INR,2024-03-04 18:28:58.301496983,9285.820000000002
T000313,2024-05-23,S027,P0019,5,1788.31,,INR,2024-03-22 21:33:39.508434534,
T000314,2024-06-08,S025,P0097,7,738.48,,INR,2024-06-17 04:10:53.208344698,
T000315,2024-11-26,S046,P0054,-1,412.43,149.49,INR,2024-07-04 16:34:02.885410309,-561.9200000000001
T000316,2024-05-07,S041,P0094,5,1500.32,229.72,INR,2024-06-03 22:25:10.198826075,7271.879999999999
T000317,2024-07-06,S015,P0076,8,1567.86,169.11,INR,2024-06-06 02:16:39.454767227,12373.769999999999
T000318,2024-10-13,S025,P0010,8,1962.06,254.46,INR,2024-06-26 20:18:55.669406176,15442.02
T000319,2024-05-24,S022,P0098,0,365.13,86.44,INR,2024-04-26 20:39:27.019034624,-86.44
T000320,2024-08-15,S018,P0016,7,1447.9,72.93,INR,2024-02-17 19:03:41.967293501,10062.37
T000321,2024-11-10,S012,P0046,9,892.86,78.34,INR,2024-12-14 23:30:42.965026379,7957.4
T000322,2024-12-12,S023,P0029,3,1837.8,9.16,INR,2024-10-17 04:05:07.769926786,5504.24
T000323,2024-02-23,S999,P0015,2,874.88,270.19,INR,2024-10-24 10:33:05.073884487,1479.57
T000324,2024-12-04,S045,P0048,5,947.32,299.76,INR,2024-05-13 05:02:23.895300150,4436.84
T000325,2024-06-28,S039,P0011,6,340.91,244.96,INR,2024-05-27 10:01:35.585417747,1800.5
T000326,2024-04-04,S025,P0034,8,709.78,123.78,INR,2024-12-07 13:59:13.092728615,5554.46
T000327,2024-06-16,S010,P0036,4,861.6,,INR,2024-12-21 02:43:16.996128798,
T000328,2024-12-23,S030,P0030,3,133.27,232.4,INR,2024-12-10 01:21:31.588119984,167.41000000000005
T000329,2024-06-28,S010,P0099,3,931.39,,INR,2024-08-22 13:10:39.341512442,
T000330,2024-04-29,S034,P0073,-2,739.01,281.84,INR,2024-03-29 14:11:29.779698610,-1759.86
T000331,2024-08-19,S046,P0082,2,1627.3,83.87,INR,2024-08-08 19:33:59.567715645,3170.73
T000332,2024-03-28,S013,P0019,5,303.51,97.15,INR,2024-08-03 00:23:55.141716957,1420.3999999999999
T000333,2024-01-28,S029,P0068,3,1544.4,299.65,INR,2024-11-27 12:08:24.015140533,4333.550000000001
T000334,2024-02-17,S038,P0070,9,1456.62,,INR,2024-04-23 18:13:01.027973890,
T000335,2024-02-16,S041,P0033,-2,559.39,265.56,INR,2024-03-14 05:57:22.275793791,-1384.34
T000336,2024-02-25,S045,P0096,2,258.22,121.39,INR,2024-04-07 00:28:09.769859552,395.05000000000007
T000337,2024-02-20,S009,P0080,8,1699.48,251.28,INR,2024-03-29 17:57:02.075716734,13344.56
T000338,2024-08-21,S013,P0075,9,573.92,85.02,INR,2024-08-24 15:50:51.037597179,5080.259999999999
T000339,2024-03-07,S037,P0022,2,376.56,76.43,INR,2024-10-23 12:54:46.622708321,676.69
T000340,2024-05-06,S014,P0036,9,782.17,163.93,INR,2024-05-14 08:40:19.211804152,6875.599999999999
T000341,2024-11-23,S037,P0023,0,861.68,,INR,2024-03-05 09:22:38.179174185,
T000342,2024-06-21,S009,P0063,5,719.57,29.24,INR,2024-05-05 05:28:57.220808029,3568.6100000000006
T000343,2024-08-31,S008,P0026,6,1955.31,169.59,INR,2024-07-18 11:51:04.821970940,11562.27
T000344,2024-03-03,S039,P0060,3,1773.56,182.92,INR,2024-08-30 12:53:51.687900782,5137.76
T000345,2024-03-11,S040,P0095,3,1758.65,173.94,INR,2024-07-19 16:14:10.775306702,5102.010000000001
T000346,2024-01-15,S003,P0093,-1,857.66,65.55,INR,2024-04-03 16:57:26.479568005,-923.2099999999999
T000347,2024-03-02,S047,P0005,7,1929.45,19.24,INR,2024-12-01 01:50:40.272742271,13486.91
T000348,2024-04-11,S040,P0054,-1,1399.63,268.5,INR,2024-06-08 19:14:18.297982931,-1668.13
T000349,2024-03-05,S033,P0038,3,1680.79,172.35,INR,2024-06-16 12:34:37.088689327,4870.0199999999995
T000350,2024-02-02,S032,P0062,9,1051.66,230.37,INR,2024-12-19 02:17:40.468744993,9234.57
T000351,2024-02-14,S007,P0025,5,405.17,109.33,INR,2024-11-12 22:53:55.917212009,1916.5200000000002
T000352,2024-06-17,S019,P0098,-1,1785.08,12.75,INR,2024-10-21 06:55:04.585237980,-1797.83
T000353,2024-03-16,S034,P0012,6,1024.21,77.87,INR,2024-03-07 16:22:23.884747505,6067.39
T000354,2024-05-12,S014,P0022,9,1940.25,22.01,INR,2024-11-01 21:38:41.366877317,17440.24
T000355,2024-07-02,S050,P0009,6,584.24,23.47,INR,2024-06-15 04:30:13.309992075,3481.9700000000003
T000356,2024-09-08,S047,P0084,1,1985.52,64.34,INR,2024-03-17 10:17:22.299508333,1921.18
T000357,2024-01-15,S046,P0029,1,522.61,190.07,INR,2024-12-27 16:07:33.680521250,332.54
T000358,2024-10-18,S019,P0044,1,799.52,245.33,INR,2024-03-03 19:11:43.153713465,554.1899999999999
T000359,2024-08-17,S999,P0093,8,1228.63,246.41,INR,2024-12-02 12:10:24.972727060,9582.630000000001
T000360,2024-01-30,S026,P0027,2,1417.31,281.33,INR,2024-01-01 04:37:47.846128702,2553.29
T000361,2024-11-14,S017,P0055,5,1468.54,196.91,INR,2024-06-08 20:09:43.934556723,7145.79
T000362,2024-12-02,S028,P0081,-1,1004.88,5.96,INR,2024-01-11 21:53:19.871321201,-1010.84
T000363,2024-01-23,S019,P0005,8,245.97,113.22,INR,2024-11-29 01:04:50.740743399,1854.54
T000364,2024-04-11,S027,P0052,2,1042.49,33.44,INR,2024-02-15 22:47:16.529367447,2051.54
T000365,2024-10-21,S048,P0013,-1,735.91,233.24,INR,2024-09-02 16:20:33.472562075,-969.15
T000366,2024-09-30,S019,P0042,8,1349.55,35.91,INR,2024-08-18 09:29:25.754891157,10760.49
T000367,2024-03-08,S033,P0015,8,446.32,31.78,INR,2024-10-11 08:38:21.335720539,3538.7799999999997
T000368,2024-03-17,S999,P0079,5,848.43,8.46,INR,2024-09-29 14:38:53.421813726,4233.69
T000369,2024-05-15,S007,P0018,-2,1935.63,286.65,INR,2024-01-12 20:15:07.190590382,-4157.91
T000370,2024-06-25,S029,P0050,4,268.85,235.71,INR,2024-05-21 18:23:22.171523809,839.69
T000371,2024-08-13,S043,P0002,0,1244.43,99.99,INR,2024-04-27 17:18:07.416654348,-99.99
T000372,2024-05-14,S005,P0087,1,272.23,112.93,INR,2024-12-21 02:28:29.672301769,159.3
T000373,2024-06-17,S030,P0013,5,398.29,17.83,INR,2024-10-09 20:03:52.017196178,1973.6200000000001
T000374,2024-09-29,S049,P0068,0,1249.38,47.38,INR,2024-09-15 09:43:39.181275129,-47.38
T000375,2024-01-14,S043,P0047,9,943.59,93.44,INR,2024-06-10 09:19:29.955547571,8398.869999999999
T000376,2024-04-02,S008,P0089,4,1142.15,116.36,INR,2024-11-21 04:52:57.339611053,4452.240000000001
T000377,2024-09-17,S042,P0075,9,1771.76,185.99,INR,2024-01-07 03:20:24.596410751,15759.85
T000378,2024-11-22,S012,P0050,-2,1652.76,,INR,2024-03-24 09:07:22.660267353,
T000379,2024-07-05,S042,P0012,6,1787.16,286.38,INR,2024-09-10 16:18:43.663795471,10436.580000000002
T000380,2024-07-13,S013,P0013,3,1270.88,,INR,2024-07-04 13:28:39.281774521,
T000381,2024-02-09,S026,P0009,0,1030.32,282.48,INR,2024-07-13 20:09:06.243546486,-282.48
T000382,2024-06-12,S018,P0059,4,972.48,,INR,2024-05-31 23:10:54.010158062,
T000383,2024-07-13,S042,P0045,2,1505.64,269.97,INR,2024-03-01 18:10:28.342804909,2741.3100000000004
T000384,2024-03-29,S999,P0070,5,1090.47,210.95,INR,2024-03-01 16:06:00.678743601,5241.400000000001
T000385,2024-04-08,S049,P0043,5,300.96,170.58,INR,2024-04-17 11:39:19.778883696,1334.22
T000386,2024-05-17,S020,P0074,9,369.68,152.72,INR,2024-06-19 22:23:32.865176439,3174.4
T000387,2024-01-08,S016,P0023,6,778.46,87.4,INR,2024-10-27 19:20:32.295869350,4583.360000000001
T000388,2024-04-27,S037,P0079,3,228.86,89.45,INR,2024-06-12 02:14:54.634812593,597.13
T000389,2024-03-18,S003,P0045,1,554.54,66.96,INR,2024-11-23 16:41:13.241315842,487.58
T000390,2024-04-29,S027,P0023,-1,1347.16,115.66,INR,2024-02-13 23:43:34.743101835,-1462.8200000000002
T000391,2024-02-13,S015,P9999,0,123.62,38.09,INR,2024-04-09 04:43:52.600903511,-38.09
T000392,2024-11-21,S034,P0034,2,1247.78,116.28,INR,2024-01-26 17:47:17.415068388,2379.2799999999997
T000393,2024-08-04,S045,P0016,5,1567.48,250.12,INR,2024-07-05 03:49:26.249698639,7587.28
T000394,2024-09-04,S022,P0063,9,423.29,261.09,INR,2024-02-02 20:40:58.461191177,3548.52
T000395,2024-10-15,S040,P0051,7,443.84,192.85,INR,2024-10-17 10:11:35.193226337,2914.0299999999997
T000396,2024-06-30,S023,P0032,-1,154.83,77.04,INR,2024-01-15 12:19:48.262474060,-231.87
T000397,2024-02-01,S049,P0038,2,1073.66,72.1,INR,2024-06-22 12:26:47.076826572,2075.2200000000003
T000398,2024-07-15,S004,P0056,6,1343.72,83.38,INR,2024-06-02 12:34:59.170480490,7978.94
T000399,2024-08-02,S999,P0069,-1,968.13,,INR,2024-03-14 19:33:35.376504421,
T000400,2024-09-29,S041,P0017,5,839.95,292.93,INR,2024-08-02 04:50:20.778539181,3906.82
T000401,2024-06-06,S023,P0086,0,963.38,32.76,INR,2024-05-20 22:13:17.306253910,-32.76
T000402,2024-02-16,S047,P0039,5,1584.9,150.15,INR,2024-03-13 06:11:21.352728367,7774.35
T000403,2024-04-13,S009,P0041,1,163.68,204.67,INR,2024-10-28 16:41:24.364446878,-40.98999999999998
T000404,2024-05-12,S024,P0048,1,1589.26,73.7,INR,2024-08-29 03:41:33.009801149,1515.56
T000405,2024-08-23,S021,P0082,9,1366.05,290.73,INR,2024-01-05 10:27:32.294734716,12003.72
T000406,2024-07-27,S041,P0028,4,558.71,104.71,INR,2024-07-02 04:20:04.631888151,2130.13
T000407,2024-05-09,S046,P0077,2,1097.01,279.71,INR,2024-04-09 00:38:48.209653854,1914.31
T000408,2024-12-26,S016,P0050,1,193.65,179.21,INR,2024-11-30 00:23:00.337107182,14.439999999999998
T000409,2024-08-09,S025,P0001,4,821.22,1.22,INR,2024-09-21 20:05:17.687827826,3283.6600000000003
T000410,2024-03-27,S026,P0050,9,430.68,93.33,INR,2024-08-11 05:44:41.083247900,3782.79
T000411,2024-02-07,S049,P0019,0,142.37,6.46,INR,2024-02-02 12:06:49.503735781,-6.46
T000412,2024-02-25,S045,P0098,6,778.47,114.44,INR,2024-12-05 16:27:29.566846132,4556.38
T000413,2024-03-30,S009,P0059,2,1479.61,279.76,INR,2024-02-22 15:12:10.443018913,2679.46
T000414,2024-02-28,S015,P0068,9,1849.94,233.71,INR,2024-06-13 12:32:26.053525209,16415.75
T000415,2024-03-09,S039,P0067,0,1358.3,,INR,2024-09-05 13:55:26.986654997,
T000416,2024-04-14,S033,P0041,-1,863.74,161.57,INR,2024-06-29 14:10:35.570073128,-1025.31
T000417,2024-03-04,S001,P0010,4,1999.04,111.77,INR,2024-11-18 02:26:15.053041220,7884.389999999999
T000418,2024-11-23,S005,P0028,9,637.59,63.46,INR,2024-10-31 21:35:22.041517019,5674.85
T000419,2024-01-30,S009,P0034,4,455.55,18.76,INR,2024-02-19 09:49:20.510999918,1803.44
T000420,2024-07-10,S044,P0039,9,981.0,57.04,INR,2024-08-13 10:29:37.101126909,8771.96
T000421,2024-05-29,S006,P0083,2,1059.33,105.46,INR,2024-01-20 01:17:58.547484875,2013.1999999999998
T000422,2024-12-24,S028,P0056,1,774.16,156.0,INR,2024-09-20 00:15:32.232772827,618.16
T000423,2024-02-10,S045,P0052,8,1421.45,61.32,INR,2024-09-25 15:32:35.741908550,11310.28
T000424,2024-05-25,S026,P0100,-1,449.34,292.3,INR,2024-05-05 17:44:32.895159960,-741.64
T000425,2024-12-19,S028,P0003,-1,1069.65,23.06,INR,2024-10-14 02:33:42.624422550,-1092.71
T000426,2024-11-11,S040,P0023,4,1050.24,28.44,INR,2024-08-26 05:40:24.492245436,4172.52
T000427,2024-10-25,S015,P0017,7,1665.19,204.78,INR,2024-07-02 23:29:03.763823748,11451.55
T000428,2024-04-04,S006,P0071,4,1861.24,226.52,INR,2024-06-15 04:11:15.267775058,7218.44
T000429,2024-03-03,S027,P0026,1,1360.21,291.74,INR,2024-02-09 20:04:14.962155819,1068.47
T000430,2024-09-01,S038,P0018,1,680.21,159.13,INR,2024-07-12 20:28:15.091732502,521.08
T000431,2024-12-05,S004,P0046,1,1410.26,49.78,INR,2024-02-26 23:26:08.082458496,1360.48
T000432,2024-07-22,S011,P0070,8,577.61,281.38,INR,2024-08-27 10:49:36.670441389,4339.5
T000433,2024-07-27,S021,P0031,-1,1936.43,294.07,INR,2024-08-05 01:41:39.639538050,-2230.5
T000434,2024-04-12,S030,P0093,6,1662.49,277.05,INR,2024-04-16 01:03:02.052042961,9697.890000000001
T000435,2024-10-07,S018,P0009,-2,919.26,261.5,INR,2024-03-31 03:42:42.976536751,-2100.02
T000436,2024-03-09,S035,P0035,5,1590.25,23.27,INR,2024-06-22 18:18:26.732546329,7927.98
T000437,2024-04-28,S003,P0081,3,876.45,256.46,INR,2024-07-06 01:23:38.857732296,2372.8900000000003
T000438,2024-06-04,S012,P0060,7,241.76,285.97,INR,2024-10-18 05:49:32.771137238,1406.35
T000439,2024-07-04,S027,P0076,4,1442.86,165.69,INR,2024-04-20 22:40:19.490034580,5605.75
T000440,2024-03-29,S030,P0063,9,868.77,231.78,INR,2024-05-27 05:58:56.226525307,7587.150000000001
T000441,2024-02-11,S021,P0100,2,1867.61,198.27,INR,2024-05-05 07:16:01.838073730,3536.95
T000442,2024-08-10,S038,P0052,3,682.47,86.42,INR,2024-05-23 20:27:47.527335644,1960.99
T000443,2024-04-15,S021,P0048,3,1702.33,176.26,INR,2024-07-25 23:46:05.988342047,4930.73
T000444,2024-07-31,S038,P0061,6,1392.83,266.81,INR,2024-07-22 11:26:49.361233950,8090.169999999999
T000445,2024-02-26,S040,P0024,7,1721.32,148.92,INR,2024-05-11 21:21:31.871815681,11900.32
T000446,2024-06-24,S015,P0074,1,654.58,177.04,INR,2024-08-07 21:19:59.121240377,477.5400000000001
T000447,2024-07-13,S018,P0058,9,976.56,159.44,INR,2024-08-12 20:33:05.100360155,8629.599999999999
T000448,2024-01-19,S029,P0064,8,1663.95,84.72,INR,2024-07-11 07:37:30.021896124,13226.880000000001
T000449,2024-05-02,S048,P0030,9,1323.26,193.1,INR,2024-06-14 02:41:18.801263809,11716.24
T000450,2024-02-19,S038,P0029,2,783.85,152.84,INR,2024-01-29 10:43:29.102264166,1414.8600000000001
T000451,2024-01-24,S021,P0010,1,1072.79,69.76,INR,2024-07-16 13:30:29.146843672,1003.03
T000452,2024-12-27,S017,P0039,-2,1992.59,268.61,INR,2024-09-17 03:15:06.899994373,-4253.79
T000453,2024-04-27,S041,P0055,7,1509.51,285.01,INR,2024-03-19 14:15:56.836086273,10281.56
T000454,2024-10-22,S999,P0028,3,1267.59,16.61,INR,2024-10-10 21:50:09.795483828,3786.1599999999994
T000455,2024-04-02,S018,P0018,2,1673.03,186.7,INR,2024-08-02 01:07:45.479495287,3159.36
T000456,2024-09-05,S037,P0041,1,939.86,124.51,INR,2024-03-27 16:41:00.946567774,815.35
T000457,2024-10-04,S038,P0081,3,1905.12,,INR,2024-02-29 11:27:11.327205658,
T000458,2024-08-05,S012,P0075,9,1148.84,112.15,INR,2024-03-30 13:43:00.168158770,10227.41
T000459,2024-06-21,S011,P0065,2,721.06,142.31,INR,2024-10-04 01:35:39.186060905,1299.81
T000460,2024-05-30,S048,P0081,0,263.44,97.03,INR,2024-04-01 10:29:02.471890450,-97.03
T000461,2024-05-07,S049,P0100,-1,813.82,35.28,INR,2024-09-06 09:02:23.189767361,-849.1
T000462,2024-12-05,S020,P0100,3,1180.41,,INR,2024-07-18 05:21:09.899185896,
T000463,2024-10-30,S009,P0046,1,1436.17,201.1,INR,2024-07-18 14:22:01.554531097,1235.0700000000002
T000464,2024-12-18,S001,P0060,8,1762.72,15.11,INR,2024-11-07 04:46:12.211196899,14086.65
T000465,2024-02-15,S003,P0009,7,1893.53,114.82,INR,2024-11-15 06:36:34.498813629,13139.89
T000466,2024-09-23,S021,P0045,0,294.66,12.69,INR,2024-07-14 23:19:20.666620016,-12.69
T000467,2024-12-08,S023,P0060,5,1241.72,106.88,INR,2024-01-24 19:56:43.469617605,6101.72
T000468,2024-03-07,S009,P0028,9,1366.52,26.28,INR,2024-02-28 19:58:38.705382347,12272.4
T000469,2024-01-25,S019,P0097,6,426.92,101.89,INR,2024-12-12 06:19:36.856424093,2459.63
T000470,2024-09-27,S045,P0003,4,1136.64,251.43,INR,2024-02-19 03:51:50.957361460,4295.13
T000471,2024-07-28,S046,P0051,-1,736.18,184.02,INR,2024-10-31 21:40:53.526117802,-920.1999999999999
T000472,2024-11-03,S019,P0008,5,247.09,204.69,INR,2024-07-16 05:57:49.018632412,1030.76
T000473,2024-02-21,S023,P0070,8,225.15,151.14,INR,2024-02-11 14:44:52.246063709,1650.06
T000474,2024-10-17,S027,P0059,8,1542.5,276.71,INR,2024-12-01 14:51:08.878828049,12063.29
T000475,2024-03-14,S027,P0061,2,1269.37,162.35,INR,2024-12-04 18:11:58.700696707,2376.39
T000476,2024-02-29,S039,P0058,8,1458.73,31.29,INR,2024-08-12 14:34:00.499844551,11638.55
T000477,2024-02-29,S036,P0070,7,1402.03,279.93,INR,2024-05-21 22:24:50.362240553,9534.279999999999
T000478,2024-10-24,S012,P0093,4,355.19,39.92,INR,2024-08-09 17:41:21.435233355,1380.84
T000479,2024-08-30,S027,P9999,2,387.97,299.75,INR,2024-08-17 03:10:43.630430937,476.19000000000005
T000480,2024-07-09,S046,P0012,-1,579.72,130.62,INR,2024-08-15 01:55:52.164741278,-710.34
T000481,2024-05-10,S034,P0009,9,858.29,22.05,INR,2024-09-24 16:39:24.289968729,7702.5599999999995
T000482,2024-11-16,S033,P0049,9,1884.43,259.23,INR,2024-01-25 12:11:07.439140081,16700.64
T000483,2024-05-23,S028,P0083,9,1380.4,27.86,INR,2024-02-07 10:09:46.539537907,12395.74
T000484,2024-10-25,S031,P0017,1,584.83,52.33,INR,2024-04-13 05:08:24.072950840,532.5
T000485,2024-06-09,S032,P0054,8,206.37,125.2,INR,2024-05-07 15:18:13.165857077,1525.76
T000486,2024-05-17,S050,P0044,2,1400.03,202.86,INR,2024-08-20 21:08:49.055428505,2597.2
T000487,2024-06-17,S020,P0032,3,1288.11,36.34,INR,2024-03-03 17:37:31.773973227,3827.99
T000488,2024-04-20,S040,P0035,2,1383.95,186.79,INR,2024-07-16 11:24:58.651638031,2581.11
T000489,2024-09-29,S035,P0078,7,596.24,234.12,INR,2024-03-08 15:34:27.308383703,3939.5600000000004
T000490,2024-07-02,S031,P0049,8,1082.23,37.05,INR,2024-05-09 18:03:36.019264698,8620.79
T000491,2024-03-25,S031,P0054,-2,787.24,,INR,2024-12-07 10:58:17.872387409,
T000492,2024-11-24,S038,P0016,-2,1653.63,287.66,INR,2024-11-22 22:19:35.850980997,-3594.92
T000493,2024-05-20,S022,P0085,0,231.85,290.22,INR,2024-12-13 21:11:25.555795908,-290.22
T000494,2024-07-17,S045,P0012,6,623.34,48.5,INR,2024-08-03 20:50:04.115285873,3691.54
T000495,2024-11-26,S041,P0088,8,1245.61,227.91,INR,2024-07-01 23:23:23.520478964,9736.97
T000496,2024-08-15,S009,P0098,-1,489.93,253.99,INR,2024-11-05 20:29:37.967531681,-743.9200000000001
T000497,2024-02-12,S009,P0008,7,1378.16,266.69,INR,2024-01-30 01:51:51.581742287,9380.43
T000498,2024-12-09,S015,P0021,2,359.87,97.1,INR,2024-12-23 03:13:01.742272615,622.64
T000499,2024-08-17,S013,P0048,6,143.34,81.04,INR,2024-06-17 18:22:54.561943769,779.0
